Accession,E2vE3_Fold_change,E4vE3_Fold_change
Q99LP6,-0.1349241652557811,-0.1299187703177313
Q99LR1,-0.0918692632118113,-0.0795183246972508
Q99LS3,-0.0123074868962858,0.1678388271334118
Q99LX0,0.1637638558381699,0.0802476941734836
Q99M51,0.065645375265048,0.0820424189500025
Q99M71,0.0745300544749132,0.0876842802268334
Q99MD9,0.0019745592588537,
Q99ME2,0.1076446628976826,
Q99MK8,0.02998267359938,0.051277353948377
Q99MN1,0.0453795301902205,0.05801847981748
Q99MN9,0.0104368272566043,0.0437894678364838
Q99MR6,-0.0542972214612079,0.0059716126522287
Q99MR8,0.0026791913996347,0.017735634689677
Q99MX0,0.0404106469068477,
Q99N28,-0.2424936163788104,-0.2129576780439214
Q99NB1,0.0519182450800434,0.102070918288905
Q99NB8,0.0160986534444857,0.0005603179079233
Q99NB9,0.0828555536078398,0.0563010136454541
Q99NE5,-0.1958642651152455,-0.2167981013444513
Q99NF2,-0.0986517996497293,-0.0377328145182939
Q99NH0,-0.03724683150064,0.0326716675816926
Q99P31,-0.0793550157580566,0.0547316006551161
Q99P58,0.0924574050374667,-0.0062499920694014
Q99P72,-0.013872793302445,-0.0090625690329536
Q99PG2,-0.0340164307740107,-0.0164511627269413
Q99PJ0,0.0038203514322554,-0.2183001365395684
Q99PL5,-0.0942529815818332,-0.0965415505984286
Q99PL6,0.0200308067059439,0.0151164941024882
Q99PT1,0.107336469425459,0.0733635840026741
Q99PU5,0.0041243338558656,0.0153163500497923
Q99PV0,0.041242262507487,-0.0508949284551651
Q9CPR1,0.1724281963747914,0.0851556929432117
Q9CPR4,-0.0168041410841017,-0.0113492468756184
Q9CPT3,-0.0515826503465186,0.034335710473677
Q9CPT4,-0.2229792811500949,0.0153140879512653
Q9CPU0,0.0912858434693999,0.0837582365157378
Q9CPV4,0.0595896875909913,0.0554982716063354
Q9CPW0,0.0746414832906285,-0.0789849729437561
Q9CPW4,0.0044276320747198,0.0775711385551668
Q9CPX6,0.1228916725316296,-0.007413684148965
Q9CPY7,0.0285431127903505,0.0483895194263472
Q9CQ10,-0.0835208244342972,-0.1931282855042471
Q9CQ22,-0.0064985581000373,-0.132573752258703
Q9CQ48,0.1508792983618941,-0.0305409817155857
Q9CQ60,0.0320510336352839,0.0637784946403915
Q9CQ62,-0.0559317123006198,-0.0683889136321188
Q9CQ65,0.0022674861882039,0.0765019553051898
Q9CQ79,-0.0072695019260771,0.0970638045360684
Q9CQ80,-0.3484812324761817,-0.0733289991837331
Q9CQ86,0.0174049293937174,-0.1342739475116776
Q9CQ92,-0.174612688594708,-0.0023053145642154
Q9CQA3,-0.0617540472173708,-0.1114956298002741
Q9CQC6,0.0463446766274282,-0.0166549742618435
Q9CQC9,-0.0275010608301396,0.0113114261973784
Q9CQD1,-0.0529225102930266,0.0834125653566572
Q9CQE1,0.028065222431199,0.0437050021019643
Q9CQE8,-0.156649679538041,0.0578751686478642
Q9CQF3,-0.0362259246439892,0.0313091069896133
Q9CQF9,-0.0768634961129283,-0.0464605386385626
Q9CQH7,0.0306431312847329,-0.0080007473718292
Q9CQI3,0.0199759143167066,-0.0044792062875975
Q9CQI6,0.1361685377444814,0.120297860724936
Q9CQJ6,-0.0703169408834317,-0.0039606205431742
Q9CQK7,0.1447289792108184,0.084938543477437
Q9CQM5,0.0584306192123428,0.1628549861725343
Q9CQM9,0.0347303175718255,0.0548497874587896
Q9CQN1,0.0485285627258579,0.0399565032244987
Q9CQN6,0.0497283272050139,-0.0309457970657348
Q9CQP2,-0.0511719451420332,-0.0254816014415298
Q9CQQ7,-0.1220941848187057,-0.3740624945974108
Q9CQR2,-0.0400850024238821,0.0810284604765374
Q9CQR4,0.0758294660121697,0.0313433082475659
Q9CQR6,0.0457486253159945,0.0652257845368201
Q9CQT1,0.0562144269084824,0.1313399340703546
Q9CQU0,0.0483360280744831,0.0667560681842253
Q9CQV6,-0.0958162116322641,0.1205298225054857
Q9CQV8,0.0872723882402911,0.0876263948831358
Q9CQW1,0.0063743526081168,0.0138072154550277
Q9CQW2,-0.0408800057393061,0.0590508724038289
Q9CQX2,0.0390783428061371,-0.0949950834976616
Q9CQX8,-0.0968057124214032,0.0286123456217081
Q9CR00,0.0445918866155369,0.0393392181227916
Q9CR09,-0.1170801224632172,-0.0170118670019038
Q9CR16,0.0921367203632057,0.0784525491383738
Q9CR26,-0.0319371386533918,0.1592303561106261
Q9CR30,-0.3202519387539344,
Q9CR41,-0.2661420639417621,
Q9CR57,-0.0188051992097061,0.0286222174721261
Q9CR62,0.0765036971891889,-0.2198873858876363
Q9CR67,0.127204223808732,-0.0916056734536481
Q9CR68,0.0223165654665417,-0.0658509914282433
Q9CR86,0.0479072869162459,0.0943437295351626
Q9CR95,-0.0372826094124842,-0.0083554962981875
Q9CRB6,0.0524079967601991,0.0496918280638018
Q9CRC9,0.0516076394580865,0.0419772300028369
Q9CRD2,-0.0402552600065133,0.0057763502557498
Q9CRT8,0.0553654668770067,0.0459217747612891
Q9CRY7,-0.0202736309472403,-0.1049062845650595
Q9CS42,-0.0169224013352046,-0.1306181989210201
Q9CS84,-0.0154979404891949,-0.049105075014065
Q9CSU0,-0.1323005735677812,0.0772432557010605
Q9CT10,0.0413203428192171,0.0846228689852818
Q9CUU3,-0.1535627753233234,
Q9CVB6,-0.0280789245973916,0.0561780917817846
Q9CWJ9,0.1015309300544246,0.0718939717498799
Q9CWK8,0.0157037467671968,0.0655106720480176
Q9CWS0,0.0687648344078564,0.0750051540948987
Q9CWW6,0.1542668627107832,
Q9CWZ3,0.1615300187567158,-0.1283686076536215
Q9CWZ7,-0.0517246578811278,0.0037911463240596
Q9CX34,0.099950170702483,0.0405090362867754
Q9CX56,0.0539062261366324,0.0278956324615702
Q9CX80,-0.0836168537093244,0.0485443621663482
Q9CX86,0.0490609211519932,0.0438691656047242
Q9CXI5,-0.0267414288722149,0.0450800410069004
Q9CXS4,-0.1565217432543823,0.0609147670240139
Q9CXT8,-0.0296129502654106,-0.0116600027958367
Q9CXW3,0.1496419192609361,0.0332601359169636
Q9CXW4,-0.0110303517259046,-0.0068130723635008
Q9CXY6,0.0612862687959678,0.0227734329738551
Q9CY18,-0.001338769835719,
Q9CY27,-0.0585753973268758,-0.0879084003292162
Q9CY58,-0.1036711383101403,0.0141021639553645
Q9CY64,0.0647945637179866,-0.0054493107630173
Q9CYG7,-0.0449628406479852,0.0166837944179463
Q9CYH2,-0.109343266345784,-0.0913664303646104
Q9CYR0,-0.0198910760852423,0.044821421674139
Q9CYR6,0.0662061512558489,0.1254907906823899
Q9CYT6,0.0590029199742817,0.0365323835659072
Q9CYU6,-0.2528183226020335,-0.0777126920495364
Q9CYW4,0.0415349290852343,-0.0574373449792119
Q9CYZ2,0.0157534193723519,0.0397843851539932
Q9CZ04,0.0229409968207832,0.0777301907426375
Q9CZ13,0.0215863060803108,-0.1860488019400617
Q9CZ28,-0.1145209323597179,-0.0024062030832591
Q9CZ30,0.0816543835629108,0.0472895222508248
Q9CZ42,0.0305666879101271,0.0434892903235629
Q9CZ44,0.0874502011875452,0.0338784323982512
Q9CZC8,0.1066149502543328,0.0315508527136721
Q9CZD3,0.0596554282724432,0.0569565349314701
Q9CZM2,-0.1282166869149231,0.0229594865527198
Q9CZR8,0.035251098244372,-0.0489297270509355
Q9CZS1,0.0437751205824626,0.0230440862387251
Q9CZT8,-0.0182478149955751,-0.0261225068231131
Q9CZU3,0.1037668664939498,0.0863566367083185
Q9CZU6,-0.0003555276382256,0.038294915128587
Q9CZW4,-0.0668939057555336,-0.0908874409024927
Q9CZW5,-0.1516237840090146,-0.1688170587661468
Q9CZX0,-0.0083287698186975,-0.0124578153678501
Q9CZX8,-0.0466458316444825,-0.0422293828910917
Q9CZY3,0.1029705690429145,-0.1013980377238246
Q9D020,0.0050445269986196,0.0117820164790011
Q9D051,-0.0137386875157356,0.0194925123095576
Q9D061,0.1081144914300346,0.0181531963577767
Q9D071,0.018502188787985,0.0768339705771525
Q9D0A3,5.783253644804989e-05,0.0644622677607393
Q9D0B5,-0.1690837952839768,-0.0095752377597439
Q9D0B6,-0.1348112079328312,0.0952343427153968
Q9D0E1,-0.0180090671580068,0.0305466166737477
Q9D0F3,0.0813534573189808,-0.0336625239320281
Q9D0F9,0.0940268779643974,0.1077429741746773
Q9D0I9,0.0728936696735956,0.062551660980166
Q9D0J4,0.0389457752591908,0.0564621863974843
Q9D0J8,0.4415401194592202,-0.0925078419471664
Q9D0K2,0.0591894849624375,0.0540689350299041
Q9D0L8,0.0911312113285624,0.0366725329820746
Q9D0M1,0.0335826027955776,0.0168575684008387
Q9D0R2,0.0556117787728459,0.0540673315036792
Q9D0S9,-0.09738696570837,0.0345027699377359
Q9D0W5,0.1498300933311235,0.0722358727277727
Q9D142,-0.1083888672635952,0.0587938358673511
Q9D154,0.0308759724071401,0.0505193471849241
Q9D172,0.0451675956785443,0.0357493967507948
Q9D1A2,0.0679900438629526,0.0515588746879531
Q9D1C8,-0.0858112093553564,0.0162317476404316
Q9D1D4,-0.029550991073065,-0.0321725510479209
Q9D1E6,0.0266899147495935,0.1364347670013815
Q9D1G1,0.0483647423561729,0.0040036066260967
Q9D1G5,-0.0859903149499926,-0.0669653124473028
Q9D1H7,0.042841380983081,-0.0060890625315839
Q9D1I5,-0.0712924577868351,0.0272023016024035
Q9D1J1,-0.0447967245958232,
Q9D1J3,-0.0034644813958136,-0.0128058934672752
Q9D1K2,-0.0598315131994854,-0.091845790970132
Q9D1K7,0.1285113355520963,0.2103773115629274
Q9D1L0,-0.0187198341951043,-0.0530563921008884
Q9D1M0,-0.1950291239643742,0.0784411720517377
Q9D1M4,-0.0834739687125632,-0.0230891746921073
Q9D1P4,0.0752508934688113,-0.0692766157008898
Q9D1Q6,0.0180107909015209,-0.018889947372208
Q9D1R9,-0.2342578502359319,0.1434657332649128
Q9D1X0,-0.1841342580533617,-0.0851465702413765
Q9D219,0.0977961387776452,0.0070819815930739
Q9D2G2,-0.0179458447515972,-0.0067874402337765
Q9D2M8,0.0317121571272287,0.0806523564256704
Q9D2N4,-0.0772245439710704,-0.022142414203298
Q9D2N9,0.1338785162416023,0.006830355243763
Q9D2R0,-0.0373055925458931,0.0564321315358794
Q9D2V7,0.013333062028382,0.0348017452408878
Q9D328,0.0334556366315506,-0.1185024459279251
Q9D358,0.0803255512539952,0.0625544823324947
Q9D379,-0.0871362694898352,-0.179940128602731
Q9D387,0.0684075013975551,0.0149177203373726
Q9D394,-0.0009450999216616,0.0027846361059716
Q9D3A9,-0.2122223907723509,-0.2176086501810752
Q9D404,-0.004356220042019,-0.0286900597960801
Q9D4C9,0.0051035909942496,0.0113359858885331
Q9D4H8,0.0298598948133755,-0.0658397799834675
Q9D4V0,0.1884050496064895,-0.3875499249229873
Q9D517,-0.183934953422912,-0.1424852084577265
Q9D5V5,0.0286771593754355,0.0537568896468651
Q9D5V6,-0.0203417334913745,-0.0004972656112029
Q9D662,0.1317329090418997,0.0838001843770356
Q9D6E4,-0.0286550255761311,0.0450923900148258
Q9D6F9,0.0650154862873079,0.0891023779001903
Q9D6G9,-0.169558348556032,-0.0437109931930805
Q9D6N5,0.1363684753571076,0.0384000848997093
Q9D6P8,-1.182132007483011,-0.0145609905344018
Q9D6R2,-0.0001475551495251,0.0717950619127733
Q9D6Y7,0.0752282557516534,0.1129888300509375
Q9D6Y9,-0.1106887696102657,0.0711658598275261
Q9D706,-0.0587843293589835,
Q9D710,-0.003577822731043,-0.0499946031077806
Q9D711,-0.0669156140229774,-0.0096833429490624
Q9D735,-0.1180223924490428,-0.0029768802947252
Q9D7A8,0.0520934491540767,0.0770544287147559
Q9D7B6,-0.0326564902333363,-0.0094628292896076
Q9D7G0,0.2827035879158337,0.0650690186331911
Q9D7H3,0.0559196770963289,0.0401819170333113
Q9D7I5,-0.013203869297928,0.0496681441627284
Q9D7M1,-0.3226689975272636,0.3441701458846662
Q9D7N9,-0.0068188721902762,-0.0550585290188088
Q9D7S7,-0.032236217116316,-0.106164632448755
Q9D7S9,0.0498017495092153,-0.1111024915648842
Q9D7V2,0.0477566185639088,-0.1196404100517384
Q9D7X3,0.0354146793383201,0.0577887153165558
Q9D7X8,0.0818166314302352,0.1484579471539684
Q9D819,0.0518009210401943,0.0403986251205417
Q9D853,-0.0403599720131254,0.0087894738047017
Q9D868,0.0701446149121104,-0.0006389154788443
Q9D882,0.0646698770179332,-0.1020896203671116
Q9D892,0.1372274299955126,0.0671561076300674
Q9D898,-0.0596512313466857,0.0231009355565089
Q9D8B3,0.0161193186410007,0.0346339009135672
Q9D8E6,-0.0478208299054246,-0.0210867559590549
Q9D8N0,0.0723459383292242,0.0755443697788281
Q9D8S3,0.0224948859662797,0.064063982250854
Q9D8S4,0.0685875979456803,0.0333905399620436
Q9D8S9,-0.0950205969200008,0.1161440829888331
Q9D8U8,0.0690927351582199,0.0757252798376114
Q9D8W5,0.0794073359277878,0.0599202573817574
Q9D8X1,-0.0574887340185847,-0.0485719225289588
Q9D8X2,0.0423525876226592,-0.0551016067151319
Q9D8Y0,-0.0287484496055632,0.0679971802310487
Q9D906,-0.0224199025410398,0.0078313476991793
Q9D924,0.0415924506128975,0.0118531621263438
Q9D964,-0.2013252273488823,-0.0696222961121584
Q9D967,-0.0262455674166397,0.1998303684371505
Q9D9V3,0.0137223816670643,0.0793132815935856
Q9DAI2,0.0071899835150564,-0.0207657418671194
Q9DAK9,0.0627113981599534,0.1429791133473287
Q9DAM7,-0.1464873136194184,0.3370639326826311
Q9DAR7,0.0586085384068877,0.0879487894398427
Q9DAU1,0.0868945989513149,-0.1745928195030454
Q9DAW9,0.0537485157151745,0.0269036191872554
Q9DB05,-0.1132059684665986,-0.0696446807474154
Q9DB16,-0.026496713705862,-0.0722310311357752
Q9DB20,-0.1847225307723804,-0.2154669403056109
Q9DB26,0.0964378051665225,0.0414761781199152
Q9DB27,0.0348305587897914,0.048166002280734
Q9DB29,0.0135476499753287,-0.0599226233665335
Q9DB60,0.0046564567014397,0.1655412080165566
Q9DB72,0.0010689740975803,-0.0624295786346462
Q9DB77,-0.0948790238273533,-0.2510775398183477
Q9DBB8,-0.0236523561305942,0.1083319656424515
Q9DBC0,0.0113934618206113,0.1128150201150127
Q9DBC3,0.0500124338391897,0.052256190814457
Q9DBC7,-0.0063829940534785,-0.0356586258977038
Q9DBE0,0.0034290921107543,0.0705731311731888
Q9DBE8,-0.0595300657526998,-0.0810197031346407
Q9DBF1,0.0442966235759628,0.08932227455379
Q9DBG3,-0.0068910529193535,0.017826609693537
Q9DBG5,-0.0223866087915242,0.0851311975980116
Q9DBG6,-0.0180877175926705,-0.1320189462315848
Q9DBJ1,0.0907421524091345,0.0962616600986604
Q9DBL1,0.0533774242876069,0.0687358499665687
Q9DBL7,0.0152352093950564,0.0614508209082683
Q9DBP5,0.0431200390542947,0.0935791937512027
Q9DBR3,-0.0392416898265742,0.0296067196891713
Q9DBR7,-0.0571684312351038,-0.0505362770680704
Q9DBS2,-0.0398796384428451,-0.0194226646604374
Q9DBS5,-0.0383888601269105,-0.0155126250379587
Q9DBT5,0.0380987945474043,0.0349588108300416
Q9DBZ5,0.0140464765601676,0.0151686711572546
Q9DC07,0.0370099015333943,0.0160613489887037
Q9DC16,0.0231554764281768,-0.0529584211062452
Q9DC50,0.1657525936366263,0.2451884391188866
Q9DC51,-0.1001437765574343,-0.1419517184032102
Q9DC61,-0.0760921488705299,0.03580270666715
Q9DC63,-0.0930380900385744,0.0438177924944479
Q9DCB4,-0.0883999483970165,
Q9DCB8,-0.0046635682945608,-0.0151689318622482
Q9DCC4,0.0351175619325344,0.1284037962724858
Q9DCD0,0.0993495799810691,0.0770268251915399
Q9DCH4,0.081928307268357,0.0054935870048763
Q9DCJ1,-0.0733584053433316,0.0347277572064509
Q9DCJ5,0.1165736152806855,-0.2410048655986609
Q9DCJ9,-0.1464897719191037,0.1920623193494185
Q9DCL8,0.0852984830735708,0.0258355981336922
Q9DCL9,0.0424468913179707,0.0830700049809074
Q9DCM0,0.0369215225016199,0.0271224983832691
Q9DCM2,-0.0432085616123642,0.0729874849803444
Q9DCN2,-0.0992901490213731,-0.076900388435117
Q9DCP2,-0.1147858459308775,-0.2841037568884477
Q9DCR2,0.068724670128517,0.0324468972950579
Q9DCS2,0.1282951320948055,0.0957544068834404
Q9DCS3,0.0652394973708996,0.0620349028834653
Q9DCT1,0.0676040680888931,0.1132347657398526
Q9DCT2,-0.0574807212267804,-0.2064593678843858
Q9DCT8,0.2109021322160029,0.0390143145127266
Q9DCW4,0.0259208865514622,0.0474903579666234
Q9DCX2,-0.2067493016319333,-0.260864438930863
Q9DCZ1,0.0018461170500435,0.0259226667301361
Q9DD02,-0.0478863384486972,0.0677190744539631
Q9DD18,0.0935725822727456,-0.0315874121302139
Q9EP53,0.0095621276379496,-0.1085728907634304
Q9EP69,-0.023880049312303,-0.0531450710188426
Q9EPB4,-0.182342512950461,-0.1636389636344772
Q9EPC1,-0.0064990566508466,0.067562080767227
Q9EPJ9,-0.0239170442148174,-0.0023558518828373
Q9EPK7,0.0395041064726508,0.0403123710049413
Q9EPL8,0.0455217940676198,0.0144476220657888
Q9EPN1,0.0222544084468996,0.0042841746376694
Q9EPU0,-0.0099556110957545,0.0080986540415373
Q9EPW0,0.0668740938191431,-0.0010154087772359
Q9EQ06,-0.0380962327229617,-0.0367038167352264
Q9EQ20,0.0315751813681427,0.0716668557903842
Q9EQ80,0.048842930675402,0.0565071514566848
Q9EQF6,0.1119904933425847,0.109863909938849
Q9EQH3,0.0207864900756056,0.0470192195355252
Q9EQP2,0.0738426055127306,0.0723596319632039
Q9EQQ9,0.1096905980919999,0.0561140056467163
Q9EQU5,0.0327690053667355,0.0165954272388601
Q9ER00,-0.1650293997459469,-0.0470351835126198
Q9ER35,-0.0551670825346955,-0.0059791977461849
Q9ER72,0.0567422102400467,0.0183265119940701
Q9ER73,-0.0088531095364494,0.0925419559622694
Q9ER97,-0.0651591002060201,0.1844496485966071
Q9ERB0,-0.2041369858383802,0.0431236527646476
Q9ERD7,0.0457608368533658,0.1248760122510685
Q9ERF3,0.1962795962144523,0.0168104479239901
Q9ERG2,0.0198532811914488,0.0229727250782102
Q9ERK4,0.0467391342038773,0.0352561293124975
Q9ERL9,-0.0401072499208786,0.0491361473373019
Q9ERT9,-0.296597685019129,-0.20126791611886
Q9ERU9,-0.0752451448719589,-0.1046967680620068
Q9ES00,-0.0252263334930509,-0.0146584853392655
Q9ES28,0.0036822046382252,0.0273156679023152
Q9ES56,-0.0329959397494847,-0.0006426931542355
Q9ES97,-0.0225336014532456,-0.0128837767076326
Q9ESE1,0.0397556996123233,0.0623637236492168
Q9ESJ4,-0.0401205213870921,0.0506859772840815
Q9ESN6,0.026908578753958,0.0437829328819189
Q9ESN9,0.0204055785928542,-0.0077797419647019
Q9EST4,-0.139839414729086,
Q9ESZ8,0.0487034279111906,0.001549917116529
Q9ET01,0.1441241658795889,0.0718683005707204
Q9ET22,0.0462736175753758,0.0779099378234213
Q9JHG2,-0.1710060130415091,
Q9JHG6,-0.0541393588728556,0.115540506018431
Q9JHI5,0.0386763744921253,0.0970001236973571
Q9JHK4,0.0240936088466977,0.1265953376135249
Q9JHQ5,0.0260178310746712,-0.1107158778945278
Q9JHR7,0.086983210662842,0.0560657437788163
Q9JHR9,-0.0082152724209035,0.2534209226295829
Q9JHU4,0.0083365059331628,0.0338269271099587
Q9JHU9,0.1226003142189514,0.0533643491530564
Q9JHW2,0.0946702740821429,0.021494429078271
Q9JHW4,-0.0547808439694319,-0.025903563212201
Q9JHZ2,0.0869215074853266,0.0522975532764835
Q9JI46,0.1872160916537585,0.1171185623203819
Q9JI75,0.0053845579185145,0.0176841048926812
Q9JI90,0.0163067708455958,0.043058207997966
Q9JIA1,-0.1845724262163057,-0.368479219889561
Q9JIF0,0.108691152586748,0.0334552899635864
Q9JIF7,0.0386077117313014,0.0256015949530557
Q9JIG7,0.0012919996369034,0.0106248302241174
Q9JIG8,0.0620613275889374,-0.2281589600693555
Q9JII5,0.1848479831775931,0.006728754575587
Q9JII6,0.0313629916920423,0.0935672512360597
Q9JIS5,-0.0310871071317717,-0.096137560064237
Q9JIY5,0.0043327823248008,-0.0164282159621347
Q9JJ28,0.034403726561597,0.0319165206899027
Q9JJC6,-0.1476833916565968,0.0052490543652592
Q9JJF0,-0.1843680141338627,-0.0284748169534956
Q9JJK2,0.0069021875405542,0.0474382180258513
Q9JJL8,-0.0677750720237944,0.1971246001559511
Q9JJU8,0.1499659764018649,0.0574826752580428
Q9JJV2,0.0027510059046852,0.1205810658504153
Q9JJZ2,0.0427524304128949,0.0492116506783608
Q9JK23,0.1012852195991902,
Q9JK42,-0.020318442276376,0.0505531537277959
Q9JK48,-0.0354475011614797,0.0479374249874185
Q9JK81,0.0257395049501518,0.1224715326747939
Q9JKB1,0.0745263448959813,0.0956481653602464
Q9JKB3,-0.0421385501868755,-0.0541847930322626
Q9JKC8,0.0161257118756951,0.0879767778947371
Q9JKD3,-0.1385464389318515,-0.0436251468673474
Q9JKF1,-0.0088816313888396,0.03972041633805
Q9JKK1,-0.0507014699118368,-0.022202199895683
Q9JKK7,-0.0541447651818096,-0.1070882866464443
Q9JKN6,0.0064724862495226,-0.0621599482552635
Q9JKR6,0.0593655894086962,0.008533382162256
Q9JKS5,-0.0273473532179941,-0.0382723575564181
Q9JKV1,-0.0976618980439822,0.0010516588492298
Q9JKX6,-0.0596004953776625,0.0536144683687658
Q9JKY5,0.0067320966703825,-0.0032142709060591
Q9JL26,0.0614990018448348,-0.0590704384008537
Q9JL35,-0.455749391708341,0.1018562582799825
Q9JL56,-0.0365085371131638,-0.0399878812979243
Q9JL62,-0.0985186701902378,0.054071098441882
Q9JLB0,0.0096711290242784,0.0157381653416051
Q9JLI6,-0.0380412373264612,0.0521581220327949
Q9JLI8,0.0689982720301777,0.0846158810487956
Q9JLJ2,0.0603755079004427,0.0664462215001953
Q9JLM8,0.0223770437445839,0.0292675919075607
Q9JLN9,0.0137546192314234,-0.0042653499612063
Q9JLT4,0.0553413393300881,0.0146761641954414
Q9JLV1,-0.2401554637433297,0.2223907950988939
Q9JLV5,0.0684237500499775,0.0391078156694468
Q9JLZ3,-0.0589985588083116,0.0090563710714718
Q9JM13,-0.038808247627267,0.0478927157077916
Q9JM14,0.0741034964547498,0.0385787560965814
Q9JM52,0.0552065956942496,-0.0306754607065766
Q9JM63,-0.151342284462852,-0.1984006799703783
Q9JM76,-0.1009857877327395,0.0849685511638004
Q9JM96,-0.0045630447710482,-0.0155622339968842
Q9JMA1,0.0686893832643143,0.0842831183453643
Q9JMC3,0.0107236914381331,-0.0025684636625075
Q9JMD0,0.0729230080519687,0.0251197938361292
Q9JMD3,0.2014115270358688,0.0996686397149285
Q9JME5,0.0294864405755192,0.03296138354776
Q9JME7,0.0137453582476931,0.0030520850644627
Q9JMG1,-0.3292321025864388,-0.1215914047619521
Q9JMG7,0.0046277351407767,0.0093233412368816
Q9JMH6,0.053148323597565,0.0796892238619267
Q9JMH9,-0.0610167766908599,-0.0378070182459396
Q9JMK2,-0.0049734835551492,-0.1204630926997378
Q9QUH0,0.0996907837149232,-0.0021491003842171
Q9QUI0,-0.0554951641658395,-0.0412257257380041
Q9QUM9,0.0718180170056422,0.0620810020490462
Q9QUP5,0.0022166858080065,-0.0100582617862846
Q9QUR6,0.0473030944586358,0.0328012025094794
Q9QUR7,0.0268454342115489,0.0701592526130558
Q9QVP9,0.0273241813342567,0.0026477757030909
Q9QWI6,-0.1206989802466731,-0.1926336923833052
Q9QWL7,-0.982174708556314,-1.6165826170885014
Q9QWR8,0.0251430086770011,0.0711910836892241
Q9QWY8,0.0264969337021045,-0.0083458750854344
Q9QX60,-0.0384842747054544,0.0024790983873064
Q9QXA5,-0.2386107395578822,0.1692381382380029
Q9QXB9,0.0436377122353603,0.0104087814209675
Q9QXG2,0.1090879613942777,0.051514059736989
Q9QXG4,0.0326126260901379,0.0879698916269925
Q9QXJ1,0.0360182691663382,-0.146803931555305
Q9QXK3,0.0370783771560759,0.0379088486025868
Q9QXL2,0.0632207305118227,0.030652922870967
Q9QXS1,-0.0498780066285375,-0.0665951178868705
Q9QXS6,-0.0056317061167519,-0.0358259058378844
Q9QXT0,0.029586378028114,0.0196948723753774
Q9QXV0,0.028207713619943,-0.0971449258444566
Q9QXY6,0.0025361272183094,0.0260760365188409
Q9QXZ0,-0.0404502946155395,-0.0235368842388025
Q9QY76,-0.0123184861325302,-0.0554594869870194
Q9QYB1,-0.0157588330271357,0.0164725327561033
Q9QYB5,-0.0347506444668419,-0.0439555990258814
Q9QYB8,-0.0180454517736443,-0.0476107612389087
Q9QYC0,-0.0278226676742282,-0.0321275901105613
Q9QYF1,0.0677705553907368,-0.1442957932951295
Q9QYF9,0.022602836293346,0.0355916790988393
Q9QYG0,0.0070716884200119,0.0933830454634336
Q9QYH6,-0.0656375881131282,-0.4111783733470695
Q9QYI3,-0.0175309590823687,0.0521523160505585
Q9QYJ0,0.0098426279270073,-0.0106306655641887
Q9QYR6,-0.0008889462577276,-0.001221363920582
Q9QYR9,0.046470223158565,0.0758938479814833
Q9QYS2,-0.0781175258710277,-0.138064688213622
Q9QYS9,-0.1071385227768069,0.0415643235386339
Q9QYX7,-0.0956270999083588,-0.0723271446187597
Q9QZ06,0.0026610049362719,0.0581925987399789
Q9QZ08,-0.0120966428780353,0.0715068872347346
Q9QZ23,-0.0638229634174947,0.0036376884425957
Q9QZ73,0.0166933278503434,0.0770565511175944
Q9QZ88,0.1018068013447433,0.0295556142951562
Q9QZB7,0.0196062223478603,0.0051129660310721
Q9QZD9,0.0973742431022414,-0.0089912160181752
Q9QZE5,0.0976530130989159,0.0079384375213755
Q9QZE7,0.0020086252800635,0.0256629646178857
Q9QZF2,-0.0106315184620732,-0.0689633541742859
Q9QZM0,0.0758255934927993,0.028751374145164
Q9QZQ1,0.0372602187596385,-0.0530947671808587
Q9QZS3,0.03743511263042,-0.0537596918740656
Q9QZX7,0.0374420178290149,0.05140404309788
Q9R008,-0.1544470261161215,0.0901666470129042
Q9R062,-0.0059769984713006,-0.0812192405198392
Q9R0D8,0.0115371353571168,0.0850411750728913
Q9R0K7,-0.2091245013600408,-0.3065814084720754
Q9R0M6,0.1016446485602396,0.0342611574283876
Q9R0N0,0.0748756126312999,0.1484905452988851
Q9R0N5,-0.0977573515798737,-0.0803257503823428
Q9R0N7,-0.1160855784220548,-0.2205087619701338
Q9R0P3,0.1091445539275117,0.0748753694975239
Q9R0P4,0.0555905138867818,-0.1026593747879905
Q9R0P5,0.0755182596318577,0.08166158800788
Q9R0P9,0.0459393072963086,0.1284054222931631
Q9R0Q3,-0.0115334268461191,0.047061584789859
Q9R0Q6,0.0620337701628132,0.0392900370507724
Q9R0Q7,0.0809794355218698,0.0328323315823356
Q9R0X4,0.0526323058581435,0.0194868366828633
Q9R0Y5,0.08491155598753,0.0770204999846801
Q9R111,0.0960996726044379,0.096701601763469
Q9R190,0.0203667847001204,-0.1518014333882367
Q9R1C6,-0.0195489877163077,0.0979298160789914
Q9R1K9,-0.1289101931989451,0.0530150708628915
Q9R1L5,-0.0935219483342755,0.0909094495161674
Q9R1P0,0.0913597129013901,0.1687171726739795
Q9R1P1,0.0413048405998171,0.0623489556570776
Q9R1P3,-0.0042465159455256,0.0800763623947736
Q9R1P4,0.0439073143743025,0.0781879311666521
Q9R1Q8,-0.0008419834964924,0.0726598123903754
Q9R1Q9,-0.0280752632779574,-0.026038781376668
Q9R1R2,0.0237853510673452,0.0043611268332867
Q9R1T2,0.0443463675141575,0.1001304578770299
Q9R1T4,-0.002575553431519,0.0123633988094591
Q9R1V6,-0.0892749459732778,-0.0855248497364295
